GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,SUM_TIME_PLAYED
Lineups,-1629014-1629674-1630202-1630573-1641775-,A. Simons - N. Queta - P. Pritchard - S. Hauser - J. Walsh,1610612738,BOS,6,3,3,0.5,13.645,10,24,0.417,4,11,0.364,4,5,0.8,5,10,15,6,3,1,0,3,3,6,28,-6,598,720,12599,5714,1151,1425,1218,7258,1046,1050,4577,1795,1916,3981,665,1027,892,1493,11148,2659,4136,13011,10260,1078,1464,12136,40935
Lineups,-201142-203500-1628988-1631095-1642263-,K. Durant - S. Adams - A. Holiday - J. Smith Jr. - R. Sheppard,1610612745,HOU,6,4,2,0.667,13.638333,16,28,0.571,3,8,0.375,5,7,0.714,4,13,17,9,5,1,2,2,3,5,40,9,598,451,11030,4903,1152,755,966,3306,1515,1623,4448,1368,1228,4890,932,703,759,893,12556,2659,741,12186,10260,1368,882,683,40915
Lineups,-1630549-1630592-1631213-1641730-1642962-,D. Sharpe - J. Wilson - T. Martin - N. Clowney - D. Powell,1610612751,BKN,1,0,1,0,13.633333,12,23,0.522,7,15,0.467,5,5,1,1,8,9,10,4,1,0,1,5,4,36,2,5383,8003,4483,8003,1153,1123,1300,4060,470,677,3621,1368,1916,1,3529,1369,1745,762,12053,2659,4136,9470,11988,1820,1016,3467,40900
Lineups,-1628374-1641729-1642262-1642268-1642846-,L. Markkanen - B. Sensabaugh - C. Williams - I. Collier - A. Bailey,1610612762,UTA,2,1,1,0.5,13.616667,14,31,0.452,3,9,0.333,5,7,0.714,5,7,12,10,3,6,3,3,5,5,36,-3,2989,2730,4483,5714,1154,896,836,6572,1515,1412,4709,1368,1228,4890,665,1597,1214,762,11148,311,413,13011,11988,1368,1016,9883,40850
Lineups,-203999-1629618-1629661-1631128-1631212-,N. Jokić - J. Pickett - C. Johnson - C. Braun - P. Watson,1610612743,DEN,1,1,0,1,13.583333,14,27,0.519,0,6,0,4,4,1,4,7,11,8,5,1,0,0,7,4,32,-10,5383,2730,1,1,1155,896,1026,4096,7195,2280,7195,1795,2301,1,932,1597,1362,1060,12556,2659,4136,1,12706,1820,1206,13136,40750
Lineups,-1629628-1630193-1630572-1641711-1642867-,R. Barrett - I. Quickley - S. Mamukelashvili - G. Dick - C. Murray-Boyles,1610612761,TOR,6,2,4,0.333,13.583333,10,23,0.435,4,12,0.333,4,7,0.571,0,4,4,9,3,3,2,3,6,4,28,-20,598,1303,13171,7287,1155,1425,1300,6863,1046,920,4709,1795,1228,5663,6628,2974,4067,893,11148,880,741,13011,12415,1820,1464,13656,40750
Lineups,-1627746-1630264-1642358-1642364-1642860-,S. Labissiere - A. Gill - A. Johnson - J. Watkins - W. Riley,1610612764,WAS,1,1,0,1,13.583333,13,25,0.52,3,8,0.375,1,2,0.5,6,11,17,6,8,4,2,4,6,2,30,2,5383,2730,1,1,1155,1005,1140,4078,1515,1623,4448,5480,3947,5719,522,890,759,1493,13215,577,741,13351,12415,3509,1330,3467,40750
Lineups,-1628389-1629639-1630558-1641796-1642276-,B. Adebayo - T. Herro - D. Mitchell - P. Larsson - K. Ware,1610612748,MIA,1,1,0,1,13.573333,11,23,0.478,2,5,0.4,3,6,0.5,5,10,15,6,6,4,3,3,7,4,27,-3,5383,2730,1,1,1158,1261,1300,6167,2370,2773,4028,2480,1466,5719,665,1027,892,1493,12838,577,413,13011,12706,1820,1535,9883,40720
Lineups,-203903-1628404-1628973-1629011-1630540-,J. Clarkson - J. Hart - J. Brunson - M. Robinson - M. McBride,1610612752,NYK,7,5,2,0.714,13.566667,12,24,0.5,5,15,0.333,17,20,0.85,5,7,12,8,3,2,0,1,4,13,46,7,450,282,11030,4835,1159,1123,1218,4193,767,677,4709,224,243,3665,665,1597,1214,1060,11148,1411,4136,9470,11322,335,726,1044,40700
Lineups,-1628401-1629014-1630568-1630573-1631248-,D. White - A. Simons - L. Garza - S. Hauser - B. Scheierman,1610612738,BOS,6,5,1,0.833,13.551667,9,25,0.36,4,15,0.267,8,9,0.889,4,5,9,4,3,0,2,0,8,9,30,-6,598,282,4483,4515,1160,1628,1140,8329,1046,677,5978,719,860,3409,932,2369,1745,2403,11148,5864,741,1,12907,602,1330,12136,40655
Lineups,-1626167-1628398-1630579-1631157-1631260-,M. Turner - K. Kuzma - J. Sims - R. Rollins - A. Green,1610612749,MIL,6,1,5,0.167,13.55,10,29,0.345,5,13,0.385,2,3,0.667,5,9,14,7,2,3,1,2,6,6,27,-5,598,2730,13413,7953,1161,1425,914,8433,767,823,4394,3333,3293,5045,665,1174,979,1254,9370,880,1555,12186,12415,1078,1535,11580,40650
Lineups,-1626171-1628398-1629018-1631157-1631260-,B. Portis - K. Kuzma - G. Trent Jr. - R. Rollins - A. Green,1610612749,MIL,8,5,3,0.625,13.545,13,24,0.542,3,12,0.25,3,4,0.75,2,4,6,7,2,5,1,0,7,2,32,-1,340,282,12599,5456,1162,1005,1218,3838,1515,920,6007,2480,2301,4340,2126,2974,2751,1254,9370,408,1555,1,12706,3509,1206,7472,40635
Lineups,-202696-1630171-1630245-1630581-1641824-,N. Vučević - I. Okoro - A. Dosunmu - J. Giddey - M. Buzelis,1610612741,CHI,6,3,3,0.5,13.533333,13,24,0.542,7,14,0.5,6,6,1,1,12,13,10,3,1,2,0,5,5,39,9,598,720,12599,5714,1163,1005,1218,3838,470,744,2090,1086,1466,1,3529,783,1090,762,11148,2659,741,1,11988,1368,913,683,40600
Lineups,-1629162-1629640-1630577-1641705-1642844-,J. McLaughlin - K. Johnson - J. Champagnie - V. Wembanyama - D. Harper,1610612759,SAS,4,4,0,1,13.521667,11,24,0.458,5,11,0.455,9,11,0.818,2,14,16,9,1,3,2,1,4,7,36,11,1219,451,1,1,1164,1261,1218,6445,767,1050,3664,587,643,3922,2126,636,818,893,5796,880,741,9470,11322,870,1016,488,40565
Lineups,-1626157-1628384-1628969-1629013-1630540-,K. Towns - O. Anunoby - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,4,2,2,0.5,13.508333,14,24,0.583,4,11,0.364,7,8,0.875,3,10,13,8,3,4,3,2,5,6,39,11,1219,1303,11030,5714,1165,896,1218,3216,1046,1050,4577,877,1008,3459,1332,1027,1090,1060,11148,577,413,12186,11988,1078,913,488,40525
Lineups,-1626145-1628371-1628976-1630532-1641710-,T. Jones - J. Isaac - W. Carter Jr. - F. Wagner - A. Black,1610612753,ORL,5,3,2,0.6,13.466667,5,23,0.217,2,11,0.182,9,12,0.75,7,10,17,3,7,1,2,1,3,9,21,-18,845,720,11030,5495,1166,3082,1300,10344,2370,1050,6877,587,551,4340,406,1027,759,3146,13067,2659,741,9470,10260,602,2079,13610,40400
Lineups,-1628366-1628378-1628418-1629631-1641772-,L. Ball - D. Mitchell - T. Bryant - D. Hunter - N. Tomlin,1610612739,CLE,3,2,1,0.667,13.465,9,24,0.375,5,17,0.294,5,5,1,1,11,12,6,6,6,2,1,8,5,28,4,1801,1303,4483,4903,1167,1628,1218,8060,767,557,5776,1368,1916,1,3529,890,1214,1493,12838,311,741,9470,12907,1368,1464,2140,40395
Lineups,-1629057-1630166-1631126-1631200-1641739-,R. Williams III - D. Avdija - C. Love - K. Murray - T. Camara,1610612757,POR,6,2,4,0.333,13.45,13,22,0.591,3,10,0.3,3,3,1,1,6,7,10,7,3,1,1,4,5,32,-11,598,1303,13171,7287,1168,1005,1387,3185,1515,1211,5712,2480,3293,1,3529,1924,2329,762,13067,880,1555,9470,11322,1368,1206,13245,40350
Lineups,-1629023-1630230-1630314-1630619-1631108-,P. Washington - N. Marshall - B. Williams - M. Cisse - M. Christie,1610612742,DAL,8,2,6,0.25,13.433333,14,28,0.5,3,7,0.429,5,8,0.625,4,11,15,8,3,3,1,4,6,4,36,15,340,1303,13557,7765,1169,896,966,4193,1515,1921,3801,1368,1008,5501,932,890,892,1060,11148,880,1555,13351,12415,1820,1016,252,40300
Lineups,-1626145-1629048-1630217-1641710-1642869-,T. Jones - G. Bitadze - D. Bane - A. Black - N. Penda,1610612753,ORL,4,2,2,0.5,13.416667,18,28,0.643,7,12,0.583,6,8,0.75,6,7,13,10,2,0,3,2,7,7,49,12,1219,1303,11030,5714,1170,651,966,2557,470,920,1945,1086,1008,4340,522,1597,1090,762,9370,5864,413,12186,12706,870,666,409,40250
Lineups,-202691-203076-1630230-1630314-1631108-,K. Thompson - A. Davis - N. Marshall - B. Williams - M. Christie,1610612742,DAL,3,2,1,0.667,13.405,9,25,0.36,2,8,0.25,4,7,0.571,1,8,9,5,9,2,1,1,3,5,24,-16,1801,1303,4483,4903,1171,1628,1140,8329,2370,1623,6007,1795,1228,5663,3529,1369,1745,1884,13316,1411,1555,9470,10260,1368,1775,13548,40215
Lineups,-1628991-1629723-1630583-1642907-1642914-,J. Jackson Jr. - J. Konchar - S. Aldama - C. Coward - J. Small,1610612763,MEM,3,2,1,0.667,13.4,9,25,0.36,4,13,0.308,4,4,1,1,11,12,8,4,1,0,2,3,2,26,-8,1801,1303,4483,4903,1172,1628,1140,8329,1046,823,5688,1795,2301,1,3529,890,1214,1060,12053,2659,4136,12186,10260,3509,1618,12780,40200
Lineups,-1628366-1629631-1629636-1630596-1642281-,L. Ball - D. Hunter - D. Garland - E. Mobley - J. Tyson,1610612739,CLE,6,3,3,0.5,13.4,14,21,0.667,3,8,0.375,8,10,0.8,3,10,13,9,4,2,2,0,7,6,39,4,598,720,12599,5714,1172,896,1459,1792,1515,1623,4448,719,739,3981,1332,1027,1090,893,12053,1411,741,1,12706,1078,913,2140,40200
Lineups,-202331-203083-1629656-1630178-1631230-,P. George - A. Drummond - Q. Grimes - T. Maxey - D. Barlow,1610612755,PHI,4,2,2,0.5,13.4,12,28,0.429,1,8,0.125,2,2,1,3,9,12,7,4,4,1,1,5,3,27,-3,1219,1303,11030,5714,1172,1123,966,6897,3910,1623,7099,3333,3947,1,1332,1174,1214,1254,12053,577,1555,9470,11988,2469,1535,9883,40200
Lineups,-1630166-1631126-1631321-1641739-1642905-,D. Avdija - C. Love - S. Cissoko - T. Camara - H. Yang,1610612757,POR,5,2,3,0.4,13.391667,11,23,0.478,9,15,0.6,5,6,0.833,3,9,12,8,5,2,2,1,8,11,36,4,845,1303,12599,7150,1175,1261,1300,6167,320,677,1786,1368,1466,3700,1332,1174,1214,1060,12556,1411,741,9470,12907,443,1016,2140,40175
Lineups,-1627759-1628401-1630202-1631169-1641775-,J. Brown - D. White - P. Pritchard - J. Minott - J. Walsh,1610612738,BOS,4,3,1,0.75,13.391667,17,25,0.68,9,14,0.643,6,6,1,1,12,13,10,2,1,3,2,5,6,49,27,1219,720,4483,4636,1175,703,1140,1787,320,744,1752,1086,1466,1,3529,783,1090,762,9370,2659,413,12186,11988,1078,666,54,40175
Lineups,-203944-1629675-1630162-1630183-1630245-,J. Randle - N. Reid - A. Edwards - J. McDaniels - A. Dosunmu,1610612750,MIN,4,3,1,0.75,13.383333,13,28,0.464,4,15,0.267,0,1,0,1,10,11,9,3,4,2,0,3,3,30,1,1219,720,4483,4636,1177,1005,966,6340,1046,677,5978,7052,6679,7052,3529,1027,1362,893,11148,577,741,1,10260,2469,1330,4611,40150
Lineups,-201566-201942-1629234-1631165-1642363-,R. Westbrook - D. DeRozan - D. Eubanks - K. Ellis - N. Clifford,1610612758,SAC,4,2,2,0.5,13.38,14,25,0.56,2,3,0.667,10,13,0.769,3,8,11,9,4,2,0,1,9,9,40,3,1219,1303,11030,5714,1178,896,1140,3567,2370,4524,1366,501,484,4301,1332,1369,1362,893,12053,1411,4136,9470,13045,602,882,2690,40140
Lineups,-203484-1629111-1630583-1631246-1642377-,K. Caldwell-Pope - J. Landale - S. Aldama - V. Williams Jr. - J. Wells,1610612763,MEM,5,1,4,0.2,13.376667,12,25,0.48,5,14,0.357,3,4,0.75,5,11,16,9,6,3,2,0,9,5,32,5,845,2730,13171,7897,1179,1123,1140,6139,767,744,4632,2480,2301,4340,665,890,818,893,12838,880,741,1,13045,1368,1206,1652,40130
Lineups,-1630264-1631103-1641774-1642358-1642860-,A. Gill - M. Branham - T. Vukcevic - A. Johnson - W. Riley,1610612764,WAS,5,0,5,0,13.366667,14,24,0.583,3,7,0.429,5,9,0.556,2,10,12,7,1,3,2,0,3,4,36,12,845,8003,13413,8003,1180,896,1218,3216,1515,1921,3801,1368,860,5700,2126,1027,1214,1254,5796,880,741,1,10260,1820,1016,409,40100
Lineups,-1626181-1630558-1631170-1631323-1642276-,N. Powell - D. Mitchell - J. Jaquez Jr. - S. Fontecchio - K. Ware,1610612748,MIA,3,2,1,0.667,13.35,18,31,0.581,3,9,0.333,6,9,0.667,4,12,16,13,3,3,2,2,5,6,45,13,1801,1303,4483,4903,1181,651,836,3267,1515,1412,4709,1086,860,5045,932,783,818,531,11148,880,741,12186,11988,1078,750,343,40050
Lineups,-204001-1628379-1629638-1630249-1631243-,K. Porziņģis - L. Kennard - N. Alexander-Walker - V. Krejčí - M. Gueye,1610612737,ATL,2,2,0,1,13.343333,11,24,0.458,5,13,0.385,7,8,0.875,1,4,5,7,2,3,3,5,5,6,34,8,2989,1303,1,1,1182,1261,1218,6445,767,823,4394,877,1008,3459,3529,2974,3339,1254,9370,880,413,13496,11988,1078,1115,860,40030
Lineups,-203994-1628374-1629004-1642383-1642846-,J. Nurkić - L. Markkanen - S. Mykhailiuk - W. Clayton Jr. - A. Bailey,1610612762,UTA,6,2,4,0.333,13.333333,12,25,0.48,4,12,0.333,7,8,0.875,2,13,15,8,3,3,0,0,5,6,35,5,598,1303,13171,7287,1183,1123,1140,6139,1046,920,4709,877,1008,3459,2126,703,892,1060,11148,880,4136,1,11988,1078,1067,1652,40000
Lineups,-202696-1628989-1629632-1630245-1641824-,N. Vučević - K. Huerter - C. White - A. Dosunmu - M. Buzelis,1610612741,CHI,4,2,2,0.5,13.325,13,28,0.464,5,11,0.455,4,4,1,2,12,14,10,2,4,4,2,5,6,35,13,1219,1303,11030,5714,1184,1005,966,6340,767,1050,3664,1795,2301,1,2126,783,979,762,9370,577,271,12186,11988,1078,1067,343,39975
Lineups,-1626157-1628384-1628404-1629013-1630540-,K. Towns - O. Anunoby - J. Hart - L. Shamet - M. McBride,1610612752,NYK,5,4,1,0.8,13.316667,11,23,0.478,3,6,0.5,1,1,1,3,4,7,5,7,4,0,2,16,7,26,-10,845,451,4483,4545,1185,1261,1300,6167,1515,2280,2090,5480,6679,1,1332,2974,2329,1884,13067,577,4136,12186,13478,870,1618,13136,39950
Lineups,-1626162-1630178-1641737-1642348-1642845-,K. Oubre Jr. - T. Maxey - A. Bona - J. Edwards - V. Edgecombe,1610612755,PHI,5,2,3,0.4,13.303333,10,19,0.526,1,5,0.2,9,12,0.75,0,8,8,6,6,0,1,2,6,10,30,-15,845,1303,12599,7150,1186,1425,1670,4009,3910,2773,6626,587,551,4340,6628,1369,2007,1493,12838,5864,1555,12186,12415,510,1330,13509,39910
Lineups,-1629004-1641718-1642262-1642271-1642846-,S. Mykhailiuk - K. George - C. Williams - K. Filipowski - A. Bailey,1610612762,UTA,1,0,1,0,13.3,13,22,0.591,4,8,0.5,2,5,0.4,2,8,10,7,2,3,2,2,5,3,32,8,5383,8003,4483,8003,1187,1005,1387,3185,1046,1623,2090,3333,1916,6861,2126,1369,1529,1254,9370,880,741,12186,11988,2469,1206,860,39900
Lineups,-1630696-1631170-1641796-1642276-1642857-,D. Smith - J. Jaquez Jr. - P. Larsson - K. Ware - K. Jakučionis,1610612748,MIA,2,1,1,0.5,13.283333,9,33,0.273,1,10,0.1,3,6,0.5,7,11,18,6,4,3,1,1,6,3,22,-14,2989,2730,4483,5714,1188,1628,771,9765,3910,1211,7164,2480,1466,5719,406,890,688,1493,12053,880,1555,9470,12415,2469,1959,13470,39850
Lineups,-201566-201942-1627734-1628370-1631165-,R. Westbrook - D. DeRozan - D. Sabonis - M. Monk - K. Ellis,1610612758,SAC,3,1,2,0.333,13.27,13,26,0.5,5,9,0.556,3,3,1,0,12,12,8,6,4,1,0,9,3,34,3,1801,2730,11030,7287,1189,1005,1077,4193,767,1412,2016,2480,3293,1,6628,783,1214,1060,12838,577,1555,1,13045,2469,1115,2690,39810
Lineups,-201566-201942-1642363-1642875-1642928-,R. Westbrook - D. DeRozan - N. Clifford - M. Raynaud - D. Cardwell,1610612758,SAC,3,0,3,0,13.266667,10,25,0.4,1,7,0.143,8,10,0.8,3,11,14,8,4,2,1,0,2,8,29,-6,1801,8003,12599,8003,1190,1425,1140,7421,3910,1921,7044,719,739,3981,1332,890,979,1060,12053,1411,1555,1,8231,726,1398,12136,39800
Lineups,-1627824-1628404-1628969-1628973-1629013-,G. Yabusele - J. Hart - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,7,6,1,0.857,13.263333,11,25,0.44,3,11,0.273,5,7,0.714,4,8,12,5,4,0,1,1,5,8,30,-3,450,199,4483,4498,1191,1261,1140,6782,1515,1050,5927,1368,1228,4890,932,1369,1214,1884,12053,5864,1555,9470,11988,726,1330,9883,39790
Lineups,-202691-1628997-1629023-1629655-1630314-,K. Thompson - C. Martin - P. Washington - D. Gafford - B. Williams,1610612742,DAL,7,1,6,0.143,13.25,10,26,0.385,5,14,0.357,4,4,1,4,7,11,5,4,3,0,1,8,7,29,-8,450,2730,13557,7984,1192,1425,1077,7977,767,744,4632,1795,2301,1,932,1597,1362,1884,12053,880,4136,9470,12907,870,1398,12780,39750
Lineups,-202331-1641737-1642272-1642348-1642845-,P. George - A. Bona - J. McCain - J. Edwards - V. Edgecombe,1610612755,PHI,3,2,1,0.667,13.25,15,30,0.5,11,19,0.579,3,4,0.75,2,8,10,11,0,2,2,1,1,4,44,9,1801,1303,4483,4903,1192,814,880,4193,250,471,1952,2480,2301,4340,2126,1369,1529,672,1,1411,741,9470,4324,1820,786,683,39750
Lineups,-1629130-1630191-1631105-1641842-1642450-,D. Robinson - I. Stewart - J. Duren - R. Holland II - D. Jenkins,1610612765,DET,2,1,1,0.5,13.216667,11,25,0.44,4,12,0.333,5,7,0.714,5,6,11,8,3,2,1,1,10,10,31,6,2989,2730,4483,5714,1194,1261,1140,6782,1046,920,4709,1368,1228,4890,665,1924,1362,1060,11148,1411,1555,9470,13160,510,1269,1298,39650
Lineups,-1626181-1630696-1631170-1642276-1642352-,N. Powell - D. Smith - J. Jaquez Jr. - K. Ware - K. Johnson,1610612748,MIA,1,0,1,0,13.211667,11,22,0.5,3,8,0.375,5,8,0.625,7,12,19,5,8,4,1,1,3,7,30,-3,5383,8003,4483,8003,1195,1261,1387,4193,1515,1623,4448,1368,1008,5501,406,783,643,1884,13215,577,1555,9470,10260,870,1330,9883,39635
Lineups,-1630264-1630536-1641731-1642364-1642860-,A. Gill - S. Cooper - B. Coulibaly - J. Watkins - W. Riley,1610612764,WAS,1,1,0,1,13.191667,17,26,0.654,5,10,0.5,2,5,0.4,3,6,9,8,4,3,0,1,7,4,41,3,5383,2730,1,1,1196,703,1077,2537,767,1211,2090,3333,1916,6861,1332,1924,1745,1060,12053,880,4136,9470,12706,1820,850,2690,39575
Lineups,-1627759-1628401-1629674-1630573-1641775-,J. Brown - D. White - N. Queta - S. Hauser - J. Walsh,1610612738,BOS,5,2,3,0.4,13.183333,15,25,0.6,3,7,0.429,6,9,0.667,4,12,16,9,0,1,2,0,4,6,39,25,845,1303,12599,7150,1197,814,1140,2813,1515,1921,3801,1086,860,5045,932,783,818,893,1,2659,741,1,11322,1078,913,80,39550
Lineups,-203484-1629111-1629723-1641765-1642285-,K. Caldwell-Pope - J. Landale - J. Konchar - O. Prosper - C. Spencer,1610612763,MEM,2,2,0,1,13.183333,11,25,0.44,0,7,0,8,10,0.8,3,14,17,9,3,4,0,3,2,5,30,10,2989,1303,1,1,1197,1261,1140,6782,7195,1921,7195,719,739,3981,1332,636,759,893,11148,577,4136,13011,8231,1368,1330,565,39550
Lineups,-1630178-1631133-1641737-1642272-1642845-,T. Maxey - J. Walker - A. Bona - J. McCain - V. Edgecombe,1610612755,PHI,1,1,0,1,13.183333,11,24,0.458,4,10,0.4,4,4,1,3,11,14,5,2,1,1,2,2,5,30,11,5383,2730,1,1,1197,1261,1218,6445,1046,1211,4028,1795,2301,1,1332,890,979,1884,9370,2659,1555,12186,8231,1368,1330,488,39550
Lineups,-203991-1627827-1631106-1641708-1642263-,C. Capela - D. Finney-Smith - T. Eason - A. Thompson - R. Sheppard,1610612745,HOU,3,2,1,0.667,13.181667,12,28,0.429,4,15,0.267,3,7,0.429,4,11,15,10,1,4,3,0,0,4,31,1,1801,1303,4483,4903,1200,1123,966,6897,1046,677,5978,2480,1228,6850,932,890,892,762,5796,577,413,1,1,1820,1269,4611,39545
Lineups,-1628467-1629020-1641733-1642261-1642355-,M. Kleber - J. Vanderbilt - N. Smith Jr. - D. Knecht - B. James,1610612747,LAL,2,0,2,0,13.166667,12,23,0.522,6,10,0.6,3,4,0.75,4,9,13,7,4,2,3,2,1,2,33,10,2989,8003,11030,8003,1201,1123,1300,4060,590,1211,1786,2480,2301,4340,932,1174,1090,1254,12053,1411,413,12186,4324,3509,1164,565,39500
Lineups,-1627741-1630311-1631218-1642502-1642954-,B. Hield - P. Spencer - T. Jackson-Davis - M. Leons - W. Richard,1610612744,GSW,3,1,2,0.333,13.15,9,22,0.409,3,13,0.231,3,4,0.75,3,7,10,8,7,4,2,0,3,3,24,-10,1801,2730,11030,7287,1202,1628,1387,7383,1515,823,6539,2480,2301,4340,1332,1597,1529,1060,13067,577,741,1,10260,2469,1775,13136,39450
Lineups,-201939-203110-1627780-1630541-1630611-,S. Curry - D. Green - G. Payton II - M. Moody - G. Santos,1610612744,GSW,6,4,2,0.667,13.15,10,25,0.4,6,15,0.4,1,1,1,2,11,13,8,7,3,3,2,2,6,27,-6,598,451,11030,4903,1202,1425,1140,7421,590,677,4028,5480,6679,1,2126,890,1090,1060,13067,880,413,12186,8231,1078,1535,12136,39450
Lineups,-1628370-1631099-1631165-1642363-1642875-,M. Monk - K. Murray - K. Ellis - N. Clifford - M. Raynaud,1610612758,SAC,2,0,2,0,13.133333,10,25,0.4,5,15,0.333,4,5,0.8,3,5,8,5,1,2,1,0,5,3,29,-5,2989,8003,11030,8003,1204,1425,1140,7421,767,677,4709,1795,1916,3981,1332,2369,2007,1884,5796,1411,1555,1,11988,2469,1398,11580,39400
Lineups,-1631107-1631170-1631323-1642276-1642352-,N. Jović - J. Jaquez Jr. - S. Fontecchio - K. Ware - K. Johnson,1610612748,MIA,1,0,1,0,13.116667,12,21,0.571,3,8,0.375,7,12,0.583,2,10,12,6,3,2,2,3,7,8,34,8,5383,8003,4483,8003,1205,1123,1459,3306,1515,1623,4448,877,551,5656,2126,1027,1214,1493,11148,1411,741,13011,12706,726,1115,860,39350
Lineups,-1626181-1628389-1630558-1631107-1631170-,N. Powell - B. Adebayo - D. Mitchell - N. Jović - J. Jaquez Jr.,1610612748,MIA,2,1,1,0.5,13.116667,11,21,0.524,4,9,0.444,9,11,0.818,1,12,13,8,6,5,1,0,6,8,35,6,2989,2730,4483,5714,1205,1261,1459,4033,1046,1412,3711,587,643,3922,3529,783,1090,1060,12838,408,1555,1,12415,726,1067,1298,39350
Lineups,-203468-1630551-1641731-1642259-1642267-,C. McCollum - J. Champagnie - B. Coulibaly - A. Sarr - B. Carrington,1610612764,WAS,5,4,1,0.8,13.083333,7,27,0.259,3,13,0.231,3,4,0.75,7,11,18,6,5,0,5,2,6,3,20,-5,845,451,4483,4545,1207,2152,1026,9824,1515,823,6539,2480,2301,4340,406,890,688,1493,12556,5864,195,12186,12415,2469,2207,11580,39250
Lineups,-1630529-1630631-1641722-1642852-1642877-,H. Jones - J. Alvarado - J. Hawkins - D. Queen - M. Peavy,1610612740,NOP,2,1,1,0.5,13.083333,11,26,0.423,6,11,0.545,3,4,0.75,3,11,14,6,2,2,0,1,4,4,31,9,2989,2730,4483,5714,1207,1261,1077,7205,590,1050,2039,2480,2301,4340,1332,890,979,1493,9370,1411,4136,9470,11322,1820,1269,683,39250
Lineups,-202695-1627739-1627826-1628381-1641757-,K. Leonard - K. Dunn - I. Zubac - J. Collins - J. Miller,1610612746,LAC,5,3,2,0.6,13.083333,13,20,0.65,5,9,0.556,7,9,0.778,3,6,9,7,4,5,1,1,0,9,38,14,845,720,11030,5495,1207,1005,1557,2540,767,1412,2016,877,860,4234,1332,1924,1745,1254,12053,408,1555,9470,1,602,949,295,39250
Lineups,-1630533-1630549-1631213-1642874-1642962-,Z. Williams - D. Sharpe - T. Martin - D. Wolf - D. Powell,1610612751,BKN,3,2,1,0.667,13.076667,12,29,0.414,4,14,0.286,6,6,1,4,9,13,11,2,5,2,3,4,4,34,14,1801,1303,4483,4903,1210,1123,914,7343,1046,744,5794,1086,1466,1,932,1174,1090,672,9370,408,741,13011,11322,1820,1115,295,39230
Lineups,-203468-1642259-1642267-1642273-1642848-,C. McCollum - A. Sarr - B. Carrington - K. George - T. Johnson,1610612764,WAS,7,2,5,0.286,13.075,12,24,0.5,3,10,0.3,4,5,0.8,1,13,14,8,3,0,2,1,4,4,31,0,450,1303,13413,7736,1211,1123,1218,4193,1515,1211,5712,1795,1916,3981,3529,703,979,1060,11148,5864,741,9470,11322,1820,1269,5539,39225
Lineups,-1626162-1629656-1631133-1641737-1642845-,K. Oubre Jr. - Q. Grimes - J. Walker - A. Bona - V. Edgecombe,1610612755,PHI,5,2,3,0.4,13.075,10,23,0.435,5,13,0.385,4,4,1,2,9,11,7,8,1,2,0,11,7,29,-8,845,1303,12599,7150,1211,1425,1300,6863,767,823,4394,1795,2301,1,2126,1174,1362,1254,13215,2659,741,1,13261,870,1398,12780,39225
Lineups,-202691-1629655-1630314-1631108-1642843-,K. Thompson - D. Gafford - B. Williams - M. Christie - C. Flagg,1610612742,DAL,5,2,3,0.4,13.073333,13,20,0.65,1,6,0.167,2,2,1,0,8,8,5,5,2,4,2,3,4,29,1,845,1303,12599,7150,1213,1005,1557,2540,3910,2280,6904,3333,3947,1,6628,1369,2007,1884,12556,1411,271,12186,10260,1820,1398,4611,39220
Lineups,-203952-1626181-1628389-1630696-1631170-,A. Wiggins - N. Powell - B. Adebayo - D. Smith - J. Jaquez Jr.,1610612748,MIA,4,1,3,0.25,13.056667,14,23,0.609,3,5,0.6,3,6,0.5,1,4,5,7,2,5,0,2,5,5,34,-3,1219,2730,12599,7765,1214,896,1300,2799,1515,2773,1786,2480,1466,5719,3529,2974,3339,1254,9370,408,4136,12186,11988,1368,1115,9883,39170
Lineups,-1628378-1629636-1629731-1630241-1630596-,D. Mitchell - D. Garland - D. Wade - S. Merrill - E. Mobley,1610612739,CLE,3,2,1,0.667,13.055,12,24,0.5,1,7,0.143,9,10,0.9,1,7,8,7,4,1,1,0,8,9,34,-1,1801,1303,4483,4903,1215,1123,1218,4193,3910,1921,7044,587,739,3367,3529,1597,2007,1254,12053,2659,1555,1,12907,602,1115,7472,39165
